Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
everything-the same products are in your house.,off-topic,0.0543687945,226,true,Negative,"",""
na,off-topic,0.0261857653,227,true,Positive,"",""
That it is $7.  I wouldn't spend this kind of money on that when I can dissolve some salt in a glass of water for almost free,"water, salt, just, sore",0.3650601246,228,true,Negative,"",""
none,off-topic,0.0479100306,229,true,Positive,"",""
None,off-topic,0.0479100306,230,true,Positive,"",""
saltwater,off-topic,0.0238444663,231,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,232,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,233,true,Positive,"",""
can be made at home for pennies.,off-topic,0.1308293108,234,true,Negative,"",""
Would not replace mouthwash which would do as well as salt without as much salt,off-topic,0.322221805,235,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,236,true,Positive,"",""
not sure at this time,off-topic,0.2433622433,237,true,Neutral,"",""
na,off-topic,0.0261857653,238,true,Positive,"",""
most people just use salt water,"water, salt, just, sore",0.0825184221,239,true,Negative,"",""
Don't know.,"know, everything, anything, dont",0.2326138754,240,true,Neutral,"",""
use of saltwater,off-topic,0.0337211676,241,true,Negative,"",""
Contains honey,off-topic,0.0291550358,242,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,243,true,Positive,"",""
price,"price, high, lots, market",0.0646479107,244,true,Negative,"",""
you can make it at home,off-topic,0.2764733488,245,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,246,true,Positive,"",""
don't know if it will work,"know, everything, anything, dont",0.2848926509,247,true,Negative,"",""
Why spend the money when inexpensive salt and warm water works!!,"water, salt, just, sore",0.2436268884,248,true,Negative,"",""
go gargle,off-topic,0.2160506653,249,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,250,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,251,true,Positive,"",""
na,off-topic,0.0261857653,252,true,Positive,"",""
I don't realy know,"know, everything, anything, dont",0.2848926509,253,true,Neutral,"",""
Nothing.,"nothing, absolutely, new, like",0.1889822365,254,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,255,true,Positive,"",""
none,off-topic,0.0479100306,256,true,Positive,"",""
Its a gargle.,off-topic,0.0,257,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,258,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,259,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,260,true,Positive,"",""
NOTHING,"nothing, absolutely, new, like",0.1889822365,261,true,Positive,"",""
nada,off-topic,-0.002067403,262,true,Positive,"",""
no opinion,off-topic,0.0443907287,263,true,Neutral,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,264,true,Positive,"",""
n/a,off-topic,0.0,265,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,266,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,267,true,Positive,"",""
none,off-topic,0.0479100306,268,true,Positive,"",""
price,"price, high, lots, market",0.0646479107,269,true,Negative,"",""
not sure,off-topic,0.1720830925,270,true,Neutral,"",""
saltwater,off-topic,0.0238444663,271,true,Negative,"",""
price,"price, high, lots, market",0.0646479107,272,true,Negative,"",""
gargle,off-topic,0.0,273,true,Negative,"",""
tim tested rmedy,off-topic,0.0446626933,274,true,Negative,"",""
Able to carry with you.,off-topic,0.1514773965,275,true,Negative,"",""
"It costs $6.99 which isn't that expensive but when I have a sore throat I just suck on a candy-like tablet for a sore throat, or gargle with salt in warm water.","water, salt, just, sore",0.2296421808,276,true,Negative,"",""
It's kind of like emergen-c except for sore throats.,off-topic,0.2879665038,277,true,Negative,"",""
Salt water rinsing!  Updated by a nurse!  Mom was right!  How trite can you get?,"water, salt, just, sore",0.4349945763,278,true,Negative,"",""
na,off-topic,0.0261857653,279,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,280,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,281,true,Positive,"",""
It looks the same as a lot of other similar products on the market,off-topic,0.1746104389,282,true,Negative,"",""
The minty taste,off-topic,0.1314327231,283,true,Negative,"",""
a little messy,off-topic,0.1754274414,284,true,Negative,"",""
don't know,"know, everything, anything, dont",0.1644828487,285,true,Neutral,"",""
NA,off-topic,0.0261857653,286,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,287,true,Positive,"",""
the name,off-topic,0.0,288,true,Negative,"",""
Xropping in water.,"water, salt, just, sore",0.0486373093,289,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,290,true,Positive,"",""
n/a,off-topic,0.0,291,true,Positive,"",""
Nothing,"nothing, absolutely, new, like",0.1889822365,292,true,Positive,"",""
trying to make a saline rinse more attractive,off-topic,0.3670866001,293,true,Negative,"",""
The tablet format.,off-topic,0.0105457762,294,true,Negative,"",""
can't think of anything,"know, everything, anything, dont",0.2425966306,295,true,Neutral,"",""
Nothing.,"nothing, absolutely, new, like",0.1889822365,296,true,Positive,"",""
the product is totally innovative,off-topic,0.0877087223,297,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,298,true,Positive,"",""
none,off-topic,0.0479100306,299,true,Positive,"",""
Don't know,"know, everything, anything, dont",0.2326138754,300,true,Neutral,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,301,true,Positive,"",""
it seems to be only saltwater which you can make at home,off-topic,0.3788648292,302,true,Positive,"",""
none,off-topic,0.0479100306,303,true,Positive,"",""
"it just seems like a complete waste, I can do all this with plain salt and water for a lot less money","water, salt, just, sore",0.3385080965,304,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,305,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,306,true,Positive,"",""
"go gargle... it's an ok name, but i would have liked something else...what, i don't know, but i do plan to buy this.",off-topic,0.5517019784,307,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,308,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,309,true,Positive,"",""
name of product,off-topic,0.0605246876,310,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,311,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,312,true,Positive,"",""
Nothing I can think of,"know, everything, anything, dont",0.3280069743,313,true,Positive,"",""
ghfg,off-topic,0.0,314,"","","",""
salt,off-topic,0.0368240975,315,true,Negative,"",""
price,"price, high, lots, market",0.0646479107,316,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,317,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,318,true,Positive,"",""
very much like other products on the market,off-topic,0.0808645265,319,true,Negative,"",""
salt,off-topic,0.0368240975,320,true,Negative,"",""
another cold aide,off-topic,0.1045505092,321,true,Negative,"",""
"easy, convenient",off-topic,0.167311921,322,true,Positive,"",""
gargle,off-topic,0.0,323,true,Negative,"",""
nothing really,"nothing, absolutely, new, like",0.1889822365,324,true,Positive,"",""
don't presume to know anything about my mom!  har-har,"know, everything, anything, dont",0.3965806239,325,"","","",""
"A dissolving tablet, those have been around awhile, like alka seltzer.",off-topic,0.1923457167,326,true,Negative,"",""
"PACKAGING NOT ATTRACTIVE -- LOOKS LIKE A ""CARNIE"" PRODUCT",off-topic,0.2004819907,327,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,328,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,329,true,Positive,"",""
sounds like an expensive product that can be replaced by salt water,"water, salt, just, sore",0.1582206883,330,true,Negative,"",""
The price,"price, high, lots, market",0.0914259521,331,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,332,true,Positive,"",""
price,"price, high, lots, market",0.0646479107,333,true,Negative,"",""
saltwater remedy for sore throat,off-topic,0.0865614683,334,true,Negative,"",""
HAVE TO DISSOLVE IN WATER,"water, salt, just, sore",0.0782361484,335,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,336,true,Positive,"",""
N/A,off-topic,0.0,337,true,Positive,"",""
never heard of it,off-topic,0.212450549,338,true,Neutral,"",""
the old home remedy works just fine,off-topic,0.0580879958,339,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,340,true,Positive,"",""
saltwater,off-topic,0.0238444663,341,true,Negative,"",""
price,"price, high, lots, market",0.0646479107,342,true,Negative,"",""
it is basically still saltwater.,off-topic,0.1863264851,343,true,Negative,"",""
NA,off-topic,0.0261857653,344,true,Positive,"",""
It is simply prepackaging an old remedy.,off-topic,0.2672660551,345,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,346,true,Positive,"",""
a little expensive,off-topic,0.1812909076,347,true,Negative,"",""
THERE ARE OTHER PRODUCTS TO HELP GARGLE COLDS AWAY,off-topic,0.3132899939,348,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,349,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,350,true,Positive,"",""
none,off-topic,0.0479100306,351,true,Positive,"",""
na,off-topic,0.0261857653,352,true,Positive,"",""
no idea,off-topic,0.1220775976,353,true,Positive,"",""
Just use salt water!,"water, salt, just, sore",0.0738067205,354,true,Negative,"",""
na,off-topic,0.0261857653,355,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,356,true,Positive,"",""
basically the same as before,off-topic,0.1215623331,357,true,Negative,"",""
nothing i like it...,"nothing, absolutely, new, like",0.2672612419,358,true,Positive,"",""
everything,"know, everything, anything, dont",0.1792317204,359,true,Negative,"",""
using salt water for a sore throat,"water, salt, just, sore",0.1175015251,360,true,Negative,"",""
The taste,off-topic,0.1057741506,361,true,Negative,"",""
you have to gargle,off-topic,0.0,362,true,Negative,"",""
don't know,"know, everything, anything, dont",0.1644828487,363,true,Neutral,"",""
That it's a gargle medication.,off-topic,0.0470840076,364,true,Negative,"",""
The tablet,off-topic,0.0577843823,365,true,Negative,"",""
Can't think of anything,"know, everything, anything, dont",0.2971189791,366,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,367,true,Positive,"",""
the price,"price, high, lots, market",0.0646479107,368,true,Negative,"",""
THAT YOU HAVE TO PUT IT IN SOME WATER TO USE.,"know, everything, anything, dont",0.4274131693,369,true,Negative,"",""
lots of gargles are on the market and we never need them,"price, high, lots, market",0.2625986041,370,true,Negative,"",""
same as alkaselzer,off-topic,0.0,371,true,Negative,"",""
N/A,off-topic,0.0,372,true,Positive,"",""
na,off-topic,0.0261857653,373,true,Positive,"",""
dont know,"know, everything, anything, dont",0.232213976,374,true,Neutral,"",""
price,"price, high, lots, market",0.0646479107,375,true,Negative,"",""
the ingredients,off-topic,0.0482549558,376,true,Negative,"",""
high price,"price, high, lots, market",0.0914259521,377,true,Negative,"",""
everything,"know, everything, anything, dont",0.1792317204,378,true,Negative,"",""
na,off-topic,0.0261857653,379,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,380,true,Positive,"",""
reg salt water does the same thing,"water, salt, just, sore",0.1142033678,381,true,Negative,"",""
TOO EXPENSIVE AND I CAN'T GARGLE SO I WOULDN'T USE IT AND WHAT IS ADVERTISED IS USUALLY BULL SHIT FOR PEOPLE TO BUY IT AND IT NEVER WORKS.,off-topic,0.6852412673,382,true,Negative,"",""
Nothing,"nothing, absolutely, new, like",0.1889822365,383,true,Positive,"",""
"That it is way more costly than the conventional way of doing relieving sore throat pain with the honey, margarine and the lemon that I used as a child",off-topic,0.3580678676,384,true,Negative,"",""
dropping in water,"water, salt, just, sore",0.052119044,385,true,Negative,"",""
na,off-topic,0.0261857653,386,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,387,true,Positive,"",""
No comment,off-topic,0.1335288002,388,true,Neutral,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,389,true,Positive,"",""
"don't like minty flavor, would like other flavors",off-topic,0.1059627718,390,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,391,true,Positive,"",""
price,"price, high, lots, market",0.0646479107,392,true,Negative,"",""
na,off-topic,0.0261857653,393,true,Positive,"",""
gargle,off-topic,0.0,394,true,Negative,"",""
don't know,"know, everything, anything, dont",0.1644828487,395,true,Neutral,"",""
need to try,off-topic,0.200861008,396,true,Positive,"",""
na,off-topic,0.0261857653,397,true,Positive,"",""
na,off-topic,0.0261857653,398,true,Positive,"",""
The packaging is ugly.,off-topic,0.1664913958,399,true,Negative,"",""
nothing really,"nothing, absolutely, new, like",0.1889822365,400,true,Positive,"",""
can you swallow it,off-topic,0.0242325774,401,true,Negative,"",""
Really,off-topic,0.1712799711,402,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,403,true,Positive,"",""
Nothing noted,off-topic,0.1596265674,404,true,Positive,"",""
not sure,off-topic,0.1720830925,405,true,Neutral,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,406,true,Positive,"",""
dna,off-topic,-0.0142319661,407,"","","",""
same as previous statement,off-topic,0.1304084987,408,"","","",""
nothing,"nothing, absolutely, new, like",0.1889822365,409,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,410,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,411,true,Positive,"",""
the tablet,off-topic,0.0408597285,412,true,Negative,"",""
none,off-topic,0.0479100306,413,true,Positive,"",""
none,off-topic,0.0479100306,414,true,Positive,"",""
price,"price, high, lots, market",0.0646479107,415,true,Negative,"",""
N/A,off-topic,0.0,416,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,417,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,418,true,Positive,"",""
NOTHING,"nothing, absolutely, new, like",0.1889822365,419,true,Positive,"",""
Nothing,"nothing, absolutely, new, like",0.1889822365,420,true,Positive,"",""
could just use salt,off-topic,0.0637812077,421,true,Negative,"",""
"Don't know, have never seen or tried it.",off-topic,0.3654408284,422,true,Neutral,"",""
price,"price, high, lots, market",0.0646479107,423,true,Negative,"",""
na,off-topic,0.0261857653,424,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,425,true,Positive,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,426,true,Positive,"",""
na,off-topic,0.0261857653,427,true,Positive,"",""
not a fan of minty taste,off-topic,0.1144549831,428,true,Negative,"",""
could be made with items at home,off-topic,0.0975769874,429,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,430,true,Positive,"",""
gargling to get rid of a sore throat,off-topic,0.3617047602,431,true,Negative,"",""
It's unnecessary.  Just gargle with salt water.,"water, salt, just, sore",0.0952409655,432,true,Negative,"",""
fizzyness,off-topic,0.0,433,true,Negative,"",""
nothing,"nothing, absolutely, new, like",0.1889822365,434,true,Positive,"",""
minty taste,off-topic,0.107314369,435,true,Negative,"",""
Nothing,"nothing, absolutely, new, like",0.1889822365,436,true,Positive,"",""
do not care about product,off-topic,0.0393040075,437,true,Negative,"",""
xxx,off-topic,-0.0064712298,438,"","","",""
na,off-topic,0.0261857653,439,true,Positive,"",""
Cost and whether works,off-topic,0.1042478443,440,true,Negative,"",""
The packaging,off-topic,0.0614121905,441,true,Negative,"",""
n/a,off-topic,0.0,442,true,Positive,"",""
There are different products out for sore throats.,off-topic,0.143232218,443,true,Negative,"",""
?,off-topic,0.0,444,"","","",""
n/a,off-topic,0.0,445,true,Positive,"",""
none,off-topic,0.0479100306,446,true,Positive,"",""
price,"price, high, lots, market",0.0646479107,447,true,Negative,"",""
